text,label
Google: 您的帐号 (example***@gmail.com) 刚刚在一台新的 Windows 设备上登录。如果这不是您本人操作，请立即检查您的帐号活动。,中优先级
【中国电信】~5G升级特惠~ 尊敬的用户，恭喜您获得5G套餐免费升级体验资格，每月加10元即享翻倍流量！点此办理 a.189.cn/xyz,低优先级/垃圾
设备登录提醒：您的 QQ 账号（123****789）于 20:45 在一台新的 Windows 设备上登录。如果不是您本人操作，请立即修改密码。,中优先级
菜鸟：【取件提醒】您的快递（中通：758...）已由“幸福小区北门菜鸟驿站”代收，请凭取件码 8-1234 及时领取。,中优先级
10086: ~温馨提示~ 截至今天18:00，您本月已用流量48.5GB，套餐内剩余1.5GB。超出后将按0.29元/MB收费。回复“LLCX”查询详情。,中优先级
[电话] 您有1个来自“妈妈”的未接来电，回拨请点击。时间：刚刚。,高优先级
【Steam】您的登录 auth code 是 FGH7J。此代码在10分钟内有效。,高优先级
【招商银行】尊敬的客户，您的专享备用金额度已到账，高达5万元，随借随还，利率低至7折！点击 t.cn/AbCd123 立即领取。退订回T,低优先级/垃圾
携程旅行 | ✈️航班动态提醒：您预订的HU7801(北京-上海)将于明天08:30起飞，请提前做好出行准备。,高优先级
[支付宝] 领红包啦！天天扫码领红包，最高99元！到店支付直接抵扣，快来试试手气！,低优先级/垃圾
【抖音】登录动态码 8825，请在5分钟内完成验证，切勿告知他人。,高优先级
[工商银行] 【风险提示】系统监测到您的账户于03:15在境外有一笔可疑交易尝试，已为您拦截。为保障资金安全，请确认是否为本人操作。,高优先级
【顺丰速运】您尾号8821的快件正在派送中，派送员：王师傅 138********。预计今天 15:00 前送达。📦,中优先级
【淘宝】双11狂欢倒计时！您购物车里的宝贝降价啦，超多优惠券等你来领，立即查看>> https://s.tb.cn/xxxx,低优先级/垃圾
您有 1 个来自 +86 189******** 的未接来电（3分钟前）。,高优先级
您有 1 个来自 +86 138****8888 的未接来电。回拨时间：刚刚。,高优先级
【拼多多】朋友，帮我砍一刀吧！就差你啦，成功可免费拿iPhone 15！复制链接打开App助力...,低优先级/垃圾
招商银行：【理财推荐】我行新发“朝朝宝PLUS”理财产品，七日年化收益率高达3.5%，立即申购享好礼！,低优先级/垃圾
[中国建设银行] “建”证美好，分期有礼！龙卡信用卡账单分期享手续费7折优惠，更有机会赢取好礼，详情请询95533。,低优先级/垃圾
【菜鸟】您的快递(尾号4589)已由「菜鸟驿站」代收，请凭取件码 5-2-1234 前往。如有疑问请联系189********。,中优先级
Google: 您的账号刚刚在一台新的 Windows 设备上登录。如果不是您本人操作，请立即检查您的账号安全。,中优先级
[京东] 您的订单已签收。感谢您在京东购物，期待您的再次光临！欢迎评价晒单~,中优先级
原神：全新版本「罪人舞步旋」现已上线！限定五星角色「阿蕾奇诺」登场，参与活动赢取丰厚原石奖励！,低优先级/垃圾
【Steam】您的 Steam 账户登录 auth code 是 FGH78。请在登录提示处输入此代码。,高优先级
【美团】您的外卖订单（#1025）已由骑手接单，正火速赶往商家取餐，预计20分钟内送达您手中。,中优先级
网易云音乐: 你的「2023年度听歌报告」已生成，快来看看你的专属音乐记忆吧！,中优先级
Your Epic Games one-time code is: 204-778,高优先级
飞书日历提醒：[项目周会] 将在 15 分钟后（10:00）开始。会议室：3号楼-会议室A。,高优先级
Apple ID | 检测到您的Apple ID于“北京市”在一台新的 iPhone 15 Pro 上登录。如果这不是您本人操作，请立即前往iforgot.apple.com重设密码。,高优先级
老板：【紧急】今天下午3点的客户会议材料，马上发我一份最终版。,高优先级
【抖音】验证码 815742，用于登录，5分钟内有效。切勿告知他人，以免账号被盗。,高优先级
招商银行：[风险提示] 您的信用卡(6711)在境外设备尝试登录，非本人操作请立即致电95555。,高优先级
[中国移动] ~温馨提示~ 截至今日18:00，您本月套餐内高速流量仅剩300MB，超出后将降速。建议订购流量叠加包。,中优先级
【携程旅行】温馨提示：您预订的航班 CZ3101 将于 11月1日 08:30 起飞，建议您提前2小时到达机场办理登机手续。✈️,高优先级
【招商银行】分期邀请：尊敬的客户，您有一笔¥3800.00的消费满足分期条件，现在办理享手续费7折优惠，点此办理 https://t.cmbchina.com/xxxx,低优先级/垃圾
【企业微信】张三 在 “产品设计冲刺群” 中提到了你：@全体成员 项目文档已更新，请查阅。,中优先级
您有1个来自 +86 150 **** 8899 的未接来电。,高优先级
【菜鸟】您的包裹已由“京东物流”放入B区3栋蜂巢快递柜，取件码：A-12-3456。请凭码取件，如有疑问联系派件员。,中优先级
Steam | Your Steam account access code is 7VBG9. This code is valid for 10 minutes.,高优先级
【中国移动】登录服务平台的 OTP 是 447192。任何人索要此码均为诈骗。,高优先级
【携程旅行】尊敬的旅客，您预订的航班CZ3101（广州-北京）即将于今天15:30开始登机，请您尽快前往B23登机口。,高优先级
【招商银行】尊敬的贵宾客户，诚邀您体验我行全新上线的“金葵花”理财专区，享专属收益率，财富增值快人一步！,低优先级/垃圾
QQ | 相亲相爱一家人(25)：[链接] “震惊！白开水喝不对，等于喝毒药？中老年人一定要看！”,低优先级/垃圾
微信支付: 支付凭证 - 您已成功向“瑞幸咖啡”支付¥18.80。,高优先级
【Apple】您的 Apple ID (example@email.com) 刚刚被用于在一部新的 iPhone 15 Pro 上登录。如果这不是您本人操作，请立即访问 iforgot.apple.com 重设密码。,高优先级
京东物流: 您的订单[99887766]因暴雨天气预计将延迟1天送达，给您带来不便敬请谅解。我们将尽快为您配送。,中优先级
日程提醒：10分钟后开始「Q4季度复盘会议」。会议地点：线上腾讯会议 882 313 998。,高优先级
【菜鸟】您的快递已由本人签收。感谢您使用菜鸟服务，期待再次为您服务。如有疑问可查看详情 https://m.cainiao.com/...,中优先级
微信支付：支付验证码 339281，用于美团外卖（尾号6732）消费。切勿泄露。,高优先级
王小明：@全体成员 今晚的羽毛球活动有人去吗？老地方7点集合。,中优先级
【bilibili】您的动态码为 8914，3分钟内有效。用于登录，请勿泄露。,高优先级
【钉钉】老板：下午的会议材料整理好了吗？尽快发我一份初稿。,中优先级
手机管家 | 【存储空间不足】您的手机存储空间仅剩 512MB，可能会影响系统运行速度，建议立即清理。,中优先级
G-985214 是您的 Google 验证码。,高优先级
微信支付：支付凭证。您向“瑞幸咖啡”成功支付¥13.00。祝您消费愉快🙂,高优先级
【支付宝】风控提醒：检测到您的账户可能在异地设备尝试登录，为保障安全已暂时限制部分功能。如非本人操作，请立即修改密码。,高优先级
原神: 旅行者，版本更新啦！全新角色“娜维娅”登场，快来提瓦特大陆与她一同冒险吧！还有丰厚原石等你领取。,低优先级/垃圾
【中国移动】尊敬的客户，您于19:05有一个来自 138****5678 的未接来电。,高优先级
【淘宝】您正在进行登录操作，动态码为：582048，请勿泄露给他人。5分钟内有效。,高优先级
【B站】您关注的UP主“AI研究社”发布了新动态：今晚8点直播，不见不散！快来围观吧！,低优先级/垃圾
微信：高中同学群(99+) - 王五：@全体成员 周末有人一起出来打球吗？,中优先级
QQ: 王者荣耀开黑群(388): @全体成员 今晚8点五排上分车队，速来报名！来几个坦克和法师！🔥,中优先级
"【广发银行】您的信用卡尾号0571本期账单已出，应还款额¥3,256.50，最后还款日为11月25日。",中优先级
Apple ID：您的 Apple ID 验证码是：843119。请勿与任何人分享。,高优先级
微信：“拼团省钱福利群” - 快来帮我砍一刀！就差你了！免费拿电饭煲！[链接],低优先级/垃圾
【淘宝】618年中大促狂欢开启！🔥 超级红包等你来领，全场跨店每满300减50，立即打开App抢购：https://m.taobao.com/xxx,低优先级/垃圾
微信支付：向“瑞幸咖啡”商家付款-23.00元。3分钟前。,高优先级
Steam Guard: Your one-time login code is FGH3J. This code is valid for 30 seconds.,高优先级
【B站】您的动态码为：654321，用于登录哔哩哔哩账号。请勿泄露。,高优先级
菜鸟：【取件通知】您的快递已到达“蜂巢NO.A05柜”，凭取件码 88-6-1234 领取。包裹24小时免费保管，超时将产生费用。,中优先级
中国移动: ~流量提醒~ 截至今日18:00，您本月套餐内高速流量仅剩1.02GB，超出后将降速。,中优先级
未接来电提醒：号码 +1 (888) XXX-XXXX 于3分钟前呼叫您，该号码已被多人标记为“诈骗电话”，请谨慎回拨。,高优先级
电话：您有 2 个来自 +852 9876 5432 的未接来电。,高优先级
Bilibili：您关注的UP主【老番茄】正在直播【挑战一命通关！】，快来围观吧！,低优先级/垃圾
【中国建设银行】动态密码：334891，您正在进行转账操作，金额5000.00元。请勿泄露。5分钟内有效。,高优先级
【微信支付】收款到账 50.00元（朋友转账）。对方留言：饭钱,高优先级
【企业微信】审批提醒：您提交的“采购申请-办公用品”已通过[李经理]的审批，流程已结束。,中优先级
飞书日历：【会议提醒】“Q4产品复盘会”将于今天 14:30 在会议室301开始，请准时参加。,高优先级
【微信支付】微信支付凭证 | 您已成功向“瑞幸咖啡”支付¥13.00。,中优先级
【美团】周末特惠来袭！🍔 超值汉堡套餐仅需19.9元，更有全场满50减10优惠券等你来领！立即下单>> https://meituan.com/promo,低优先级/垃圾
【哔哩哔哩】您的登录验证码是 882041，5分钟内有效。为了您的帐号安全，请勿向任何人提供此验证码。,高优先级
菜鸟：包裹已签收！您的淘宝订单包裹已由家人代签。感谢您使用菜鸟服务。📦,中优先级
【菜鸟】您的包裹已到达 幸福小区东门菜鸟驿站，请凭取件码 3-2-1888 及时领取。祝您生活愉快！,中优先级
